alpha,R_0_2,Ieq_obt_1,Ieq_obt_2,Seq_obt_1,Seq_obt_2
0.081,7.4,4.221187474861864e-12,4.404494512927433e-12,-1.1879909236340098e-14,-2.0309214868872736e-13
0.081,7.55,1.1928628157086493e-13,-1.1915615701435959e-12,2.6020925762455254e-15,3.976215745967689e-13
0.081,7.7,-1.647241474719041e-13,1.3613004681861453e-12,1.4181683246231233e-15,-4.47724071496323e-13
0.081,7.85,2.513219626284242e-10,3.7864266142462485e-10,-1.3469042312375508e-12,-2.511462139468166e-12
0.081,8.0,9.268689086838851e-14,-2.4360884177666073e-13,-1.035930752146556e-17,9.82959534575556e-14
0.101,0.5,-3.106590437320411e-13,3.5001372144838466e-15,-7.900995678974182e-14,0.6019801980221318
0.101,0.65,-4.3541378661335995e-12,3.1160436524215205e-13,1.1627443376456371e-12,0.6019801964454
0.101,0.8,1.7187172414352937e-10,-6.862103399255579e-13,2.4559737756830145e-10,0.6019801983721587
0.101,0.95,2.139886783641346e-09,4.4010125016835083e-07,2.0985822389739785e-09,0.6019792973241807
0.101,1.1,3.4706835926265984e-12,0.049126913604351556,3.814645212877599e-12,0.49126912416570506
0.101,1.25,-5.978677104183294e-11,0.0881188118679613,-8.106130704911531e-11,0.35247524753016685
0.101,1.4,-9.331668051578352e-14,0.09415275813397855,8.549648164316365e-14,0.248599717117659
0.101,1.55,9.005110789435242e-11,0.08354537584416569,1.5532274569838985e-10,0.1777615545700318
0.101,1.7,2.731388608890948e-08,0.05214252043669461,-1.3617675032052529e-09,0.08628324017102314
0.101,1.85,-1.0645294380469435e-12,1.4691893817273221e-08,3.005251816771266e-13,2.048657114872619e-08
0.101,2.0,1.330194078326071e-13,1.2955101939230678e-10,3.893148507237526e-14,1.9497745979220674e-10
0.101,2.15,1.5538552096042382e-12,5.172006307194224e-11,-4.017588433628099e-13,6.681468180182037e-11
0.101,2.3,2.278798166515973e-14,6.863465212021691e-12,-3.4789912920320386e-15,1.2514633121469526e-11
0.101,2.45,-1.4204029878917403e-13,1.0394775563624774e-14,3.5377846476809164e-14,-6.167891414457971e-14
0.101,2.6,-4.816560508191412e-15,-2.276750924194053e-14,-2.5430130037922095e-19,1.0469237209951192e-15
0.101,2.75,-1.2822573246466478e-12,-3.0383038226242988e-12,-1.3411081640709426e-14,3.578911407240863e-15
0.101,2.9,1.1616007527023911e-14,-1.9835052788012657e-12,-2.8940351205919694e-20,-5.154248393971043e-13
0.101,3.05,-3.819784633490542e-15,4.508310092403158e-11,-1.4305932196928933e-20,-1.4639872733204036e-11
0.101,3.2,-3.202586299445575e-14,-7.591630301228482e-14,2.982511084222334e-16,8.638636492969546e-15
0.101,3.35,-3.3694506995717806e-14,7.55843791502966e-14,-1.7548086359899175e-20,2.477707173802263e-13
0.101,3.5,-2.3539758980738332e-14,-9.14486543115298e-13,-1.8455806121838173e-20,2.2328502407716576e-13
0.101,3.65,5.6029245168802355e-14,6.114693291233155e-14,-8.803468004140707e-18,5.493864828114908e-15
0.101,3.8,1.2047738033844723e-13,5.6356546686782584e-12,5.843499493417395e-17,-1.459001331600989e-12
0.101,3.95,-5.469349048189266e-15,-3.3692767408825196e-13,-9.93476932131049e-20,8.786694003801882e-14
0.101,4.1,1.8234412627578328e-13,-2.342191728461282e-13,3.725564982667757e-16,1.141065676263581e-13
0.101,4.25,5.642741049204723e-10,8.137879139571284e-10,-7.872049697818417e-13,-6.712561246582622e-13
0.101,4.4,-4.6616474757627054e-15,4.998482826777026e-12,-1.0617233251158403e-16,-1.3731188878043329e-12
0.101,4.55,-1.4345622533972857e-15,-1.023347138506497e-12,-1.5862956092422668e-20,2.5198963150528696e-13
0.101,4.7,6.216033104616264e-12,6.050524485071041e-12,-3.733508070682031e-15,5.923611022450944e-13
0.101,4.85,6.4982756296271105e-15,2.3601673680257718e-12,-1.9454807565669046e-20,-6.429854884673729e-13
0.101,5.0,5.37476371658247e-17,-1.1065509331095023e-12,-1.0586610465042772e-20,3.476236989268498e-13
0.101,5.15,-2.8160613715340315e-11,-9.248182963329835e-12,-1.7772621250931657e-15,-5.329221540663408e-12
0.101,5.3,1.1582774573792015e-13,6.152127788441131e-14,4.461166717206811e-17,9.375274173423878e-15
0.101,5.45,-4.704408186436819e-14,-7.494818422053649e-12,-8.62443700415309e-21,1.9890786275786587e-12
0.101,5.6,-1.5377126088461159e-12,-9.778794617042752e-12,3.722169620382321e-15,2.0894011430032357e-12
0.101,5.75,6.138348898046544e-14,1.1792430914906373e-13,-2.6019034271156554e-17,1.0211062983802414e-13
0.101,5.9,-1.9403587324224844e-12,-6.94949788769444e-12,3.619263838764385e-17,1.2841867040851065e-12
0.101,6.05,1.3346033544206696e-13,-2.203268829809059e-12,-1.8368566562221208e-17,6.171898596847198e-13
0.101,6.2,-1.9282119994658506e-11,-2.5882443871077353e-11,-8.390252084353017e-12,-3.5471920524112136e-12
0.101,6.35,9.683538608029007e-13,1.432295147921433e-12,1.1898145782078069e-14,-4.665150029200167e-14
0.101,6.5,-4.0203041632005526e-15,6.570231993334919e-13,1.7315033346202086e-19,1.1704509640222608e-13
0.101,6.65,-2.7421322986126108e-14,2.3565817700221885e-12,-5.127399674891008e-16,-5.196728126332027e-13
0.101,6.8,8.512317736072416e-11,2.097392275169669e-10,1.4929492916272734e-10,4.7002637753268305e-11
0.101,6.95,-2.0293299923919517e-13,1.7878577167695766e-15,-2.1582356561063196e-16,2.0962541114779378e-15
0.101,7.1,1.6607396136494145e-13,-1.2224595528073868e-11,2.2075552022053184e-13,3.643708537673839e-12
0.101,7.25,-3.1417527121664374e-14,-7.526549846777337e-13,-1.7628039248627398e-15,1.911509072401122e-13
0.101,7.4,3.983162557637127e-12,5.583316599085086e-12,5.408115379819224e-18,-4.3837586378007147e-13
0.101,7.55,8.488400554261364e-13,-8.14488381384569e-12,-8.898343569342115e-17,-7.936039592002965e-12
0.101,7.7,-4.651833213083818e-15,-5.933466037926257e-13,-1.5282379904099532e-20,-2.736340673908507e-13
0.101,7.85,5.512590895679471e-12,5.673717552872726e-12,-5.842976463725657e-17,-1.1107298400582797e-13
0.101,8.0,-9.695882805272865e-15,6.6438838816565465e-12,-5.966450325685849e-20,-1.7955122904923257e-12
0.121,0.5,4.194459307677791e-14,5.519760514181007e-15,-3.587750570213396e-15,0.5712396693864175
0.121,0.65,-4.324088713855928e-13,5.015111739056008e-13,2.842415774206052e-14,0.6347107439847344
0.121,0.8,-7.551753095467061e-11,4.88361875858816e-12,-7.664795408456871e-11,0.6347107431789052
0.121,0.95,-9.01958479247538e-09,8.614809587687142e-07,1.1572571675366741e-09,0.634709124352846
0.121,1.1,-2.359693109773838e-11,0.05272727280194782,-2.7712343386839776e-11,0.5272727282830334
0.121,1.25,-2.298347668499601e-11,0.08922314052093114,-2.8343532847044676e-11,0.4201652895579972
0.121,1.4,-1.9495859380595184e-09,0.10871074290862007,-3.132898840282029e-09,0.316033053927948
0.121,1.55,2.851790470503853e-11,0.11038549730089686,-9.76238214444926e-12,0.2547054122197686
0.121,1.7,5.6502002055255e-06,0.07796112913183954,-1.5354297565031025e-06,0.11542529543809943
0.121,1.85,6.2780002283334805e-06,0.0750757413942986,-1.706033062781225e-06,0.10725444568448403
0.121,2.0,6.278003622312555e-07,0.007507572912592013,-1.7060301496854367e-07,0.010725443042998505
0.121,2.15,-1.7564693393638814e-12,-1.8389894192382114e-10,4.2823597741855656e-13,-2.20423613091798e-10
0.121,2.3,-2.207778433958264e-12,-4.494702740229298e-11,5.409631892537217e-13,-4.93626185189974e-11
0.121,2.45,-1.1108075351192693e-14,-4.0167517069517155e-12,1.5012137251521e-16,-4.72156844134735e-12
0.121,2.6,-1.3910305709184917e-14,-1.2290943829964102e-13,2.019620426515886e-17,-7.880399659623438e-14
0.121,2.75,2.843924908920238e-12,7.2348981601177654e-12,1.8709940798055068e-17,2.9613862383719385e-16
0.121,2.9,-1.4927215811489086e-14,-9.712518262924705e-11,1.7248271214756164e-19,-1.0662203172451576e-10
0.121,3.05,1.473977173428079e-14,1.047463889039791e-14,-3.659004155894079e-19,4.424932248448996e-15
0.121,3.2,-7.175528718937127e-16,2.1543097915595393e-12,6.46411672722796e-19,-1.5295306380754893e-12
0.121,3.35,1.151068577566954e-13,-1.660382058822341e-13,-6.724089398573539e-18,6.607037261715692e-14
0.121,3.5,-4.3896881776418385e-13,-7.787406453043038e-12,6.555622488616168e-17,-6.669283677720116e-12
0.121,3.65,2.785309439283361e-12,7.734592110128051e-12,-1.937357118836514e-14,-6.490311752433149e-14
0.121,3.8,-6.5127416461598345e-15,-6.651535775039757e-11,-8.981222369163248e-17,1.7943154754552995e-11
0.121,3.95,1.4209996194256243e-15,2.1556633597107478e-15,-7.378251752840308e-20,5.586300210434005e-19
0.121,4.1,5.725538737895029e-16,-2.2220443058127485e-13,-2.4302644137268836e-19,1.1020270743168656e-13
0.121,4.25,8.963168403835213e-15,9.042369906208903e-15,-1.5758239340170212e-17,-1.7286065764797013e-16
0.121,4.4,-1.8134004093218917e-12,-2.3881989195447855e-12,3.642137455987433e-17,-1.4429247741186072e-14
0.121,4.55,1.7653620236700327e-13,-1.2356171296302097e-13,1.9984122343951305e-17,1.118163481524024e-13
0.121,4.7,-2.074802307070166e-14,-3.6792873358421045e-12,-1.1325548454244735e-19,1.194129586766031e-12
0.121,4.85,-8.480197454144998e-16,3.5978836007373865e-14,-2.303642747052308e-19,-8.5489513253976e-15
0.121,5.0,-1.9871378221925452e-11,-2.0097616377378572e-11,-1.192525432241981e-14,-6.615399416402817e-15
0.121,5.15,3.1573600134276075e-13,-4.235468840964473e-13,2.60869927813514e-15,-7.946556269303059e-13
0.121,5.3,-1.0686202083949804e-12,3.5502407754290653e-12,7.076913871636286e-17,2.570346792594957e-12
0.121,5.45,2.144627535062956e-10,4.971555481425594e-10,3.067117209808706e-10,1.3786440300554973e-10
0.121,5.6,5.600143208484848e-13,-1.22563639790784e-11,5.25555322574768e-16,3.695920575765787e-12
0.121,5.75,6.400072968769339e-12,9.177483035437928e-12,-7.476020866051384e-16,-3.2106669749756613e-16
0.121,5.9,-2.2066356989056274e-15,-6.366737297525559e-12,9.350432922115069e-19,-6.7697063565419596e-12
0.121,6.05,-7.624379132470255e-11,-1.6495896910050625e-10,-9.361802606125904e-11,-3.533807893950081e-11
0.121,6.2,4.3535146301848775e-12,3.996524195145048e-12,-2.7278625955377803e-15,1.5706568840496777e-15
0.121,6.35,-4.3533760424934205e-14,-7.951756545174867e-14,-1.6346650785296779e-19,7.148387736878368e-15
0.121,6.5,8.078648298090344e-15,-2.5364892492679e-12,1.641419045183424e-16,8.543050807427687e-13
0.121,6.65,-1.497763401546136e-14,-3.835518234216632e-13,-5.920832433157812e-19,8.983080288408197e-14
0.121,6.8,-4.564949929511942e-16,4.626733674531607e-13,-1.0433102908131829e-19,-8.940895618024326e-14
0.121,6.95,4.4621568111569504e-11,3.8183612441772164e-11,-5.1190331679903635e-15,6.573773612150398e-16
0.121,7.1,6.45579139672466e-11,5.9272065486295e-11,3.198060447250032e-14,8.337854396846691e-14
0.121,7.25,1.5048229448041416e-13,1.0254762673893511e-13,7.481899942016565e-16,2.777457553070928e-16
0.121,7.4,1.9686995884516166e-15,-2.824067422574209e-12,-2.0863690807136445e-16,1.5917294245796561e-12
0.121,7.55,4.717349147957461e-15,-1.8359342807131244e-14,4.1365943107608713e-19,4.847689510314721e-15
0.121,7.7,2.1979553156621154e-14,6.107672976728803e-14,2.480213813148932e-19,-8.976713910247458e-15
0.121,7.85,-8.296235005914971e-13,-1.1092876827571934e-12,1.602642503987036e-16,-2.1769453930584565e-14
0.121,8.0,-3.9020793828264605e-14,4.398045145019255e-14,-5.51317983045637e-18,-6.805479697571549e-15
0.141,0.5,1.9381524933884526e-11,1.446143697977819e-13,2.3944524390872683e-11,0.6581560283531109
0.141,0.65,1.5651853421765008e-10,6.29218004972941e-13,1.5225043266963285e-10,0.6581560281757695
0.141,0.8,2.0605561299863112e-11,1.2851902951985529e-12,2.6228334887645186e-11,0.6581560286856177
0.141,0.95,-1.5340747016120793e-12,1.1931135935037268e-06,5.90002830457574e-13,0.6581539190718366
0.141,1.1,2.4582730810256842e-09,0.055306254321904794,1.7739737192403465e-09,0.5530625409089995
0.141,1.25,3.231752533666766e-10,0.10567375887752764,3.517658883932111e-10,0.42269503555628674
0.141,1.4,2.0773699325091416e-10,0.12216008108584142,2.119065557065142e-10,0.33710233044795707
0.141,1.55,3.2757041156429563e-10,0.12391672407492156,4.6086745064577473e-10,0.22530313515811687
0.141,1.7,1.056640035012822e-12,0.11553818612191194,4.312164127898653e-12,0.19402209746579965
0.141,1.85,5.398104838912597e-15,0.10297037963106122,5.4609817348967363e-17,0.14710054233061756
0.141,2.0,-2.104824209291591e-09,0.026221347812940367,6.986411018006873e-11,0.028472194990782636
0.141,2.15,-1.3347073345582917e-13,-1.3408297993050386e-09,4.141880595744238e-14,-1.5717161848513205e-10
0.141,2.3,-3.972508613141483e-13,-1.5716188975966906e-11,4.7962229416155595e-14,4.2219228273737475e-11
0.141,2.45,-4.8228764709304155e-15,7.779339406583644e-15,-2.367660236968792e-19,8.173973867014777e-15
0.141,2.6,-3.2031356117549625e-15,-9.585717751989767e-14,-8.276650661585224e-20,1.6695035497418865e-14
0.141,2.75,3.009688781784261e-15,3.4887287867305426e-12,7.650851573067894e-19,-6.192409206969161e-13
0.141,2.9,-6.177129747153703e-15,2.436937664508036e-13,-1.618646729407321e-19,-2.910647001250911e-14
0.141,3.05,8.652088033577513e-14,1.5991344089874002e-13,1.8565154493100137e-18,-1.286695568243749e-16
0.141,3.2,-1.7103102470470875e-12,-4.664318833202018e-12,-1.8139028024741883e-12,-2.5328618844165636e-12
0.141,3.35,-1.2485745144378414e-15,9.04460290077291e-11,-1.6993049439978326e-19,9.005642603993792e-11
0.141,3.5,1.9495402128856188e-13,4.553711030884303e-13,1.968046810779901e-13,1.69384827386527e-13
0.141,3.65,-2.219557388830797e-12,-3.767474313120295e-12,-1.8318631377416288e-13,-2.4963138985418153e-13
0.141,3.8,3.8250655678484374e-13,2.54259171856024e-13,-2.0518486403317353e-13,-2.0800514717737176e-13
0.141,3.95,1.5778202779006956e-12,-5.061633376864866e-11,1.7613175873864156e-12,-2.432183716505748e-11
0.141,4.1,7.534150798113093e-12,1.0162737729812916e-11,6.817787108595223e-14,1.4303174132983087e-12
0.141,4.25,-2.422195110313674e-14,2.293832444112344e-13,-1.9002659407891068e-18,-7.978024341619566e-14
0.141,4.4,5.3110481593763776e-15,6.702627768021825e-15,-1.150608390758399e-18,1.2492808044455913e-18
0.141,4.55,2.5113399480316277e-11,2.6176872776344626e-11,-1.1516056361306109e-14,-8.52209617985009e-15
0.141,4.7,-6.048333697271908e-14,-3.3548117101836694e-12,3.2913951202249184e-19,6.650641987812736e-13
0.141,4.85,2.1795472270906743e-13,3.589233517587812e-13,2.2523527628022303e-15,-2.753741293174971e-14
0.141,5.0,5.995827272818514e-13,5.292884602233218e-13,9.564607820175826e-16,6.173210658533497e-16
0.141,5.15,-4.015239280941233e-13,-2.0102948706181495e-12,1.7827840494746684e-16,-5.630893054692369e-12
0.141,5.3,4.98613294713392e-13,1.3173245432205179e-12,1.5753690183279651e-15,-4.700238626649863e-13
0.141,5.45,8.812548820441686e-11,1.0216111148156934e-10,1.1415802129276271e-12,7.484378239282906e-13
0.141,5.6,1.980889624791877e-11,3.664239001254456e-11,1.54476912651607e-11,7.28374574348892e-12
0.141,5.75,1.0903204416990065e-13,6.548197069643941e-12,8.760347507168609e-14,-1.2881861417939077e-12
0.141,5.9,-1.623451778515888e-11,-1.8847774510244105e-11,2.0136971770221576e-14,-6.79700513177992e-14
0.141,6.05,1.1215226150158614e-09,7.133542756837803e-10,-1.885655777749065e-12,-1.976543759427381e-12
0.141,6.2,-1.9178229029759352e-14,5.037535601066097e-13,9.388643759265028e-19,-7.717736539888663e-14
0.141,6.35,-3.1474140564883166e-14,-2.728028763488772e-16,-4.096772865203408e-19,-4.9398661027743886e-15
0.141,6.5,-2.284594020746053e-14,-1.201703268910376e-13,-1.8362143283801413e-14,2.733255914554361e-14
0.141,6.65,-9.22793563386583e-11,-1.5976058420571038e-10,-9.605531816530766e-11,-1.2338453642364727e-11
0.141,6.8,5.0764824853096655e-14,-8.74876028154935e-12,-5.335908908930049e-15,2.03765492712711e-12
0.141,6.95,2.4425855648206516e-10,5.209179767287263e-10,2.859508510642066e-10,9.653242297446997e-11
0.141,7.1,-1.204041950111488e-15,2.0512500686624547e-13,-4.927511749868713e-19,-3.400708555764008e-14
0.141,7.25,1.534071945418052e-14,-3.436195684769653e-13,1.3326518516911083e-15,7.888657821132507e-14
0.141,7.4,-4.6842487738115145e-15,-1.8376340415656704e-13,-2.5987954045346356e-19,9.299508528387848e-15
0.141,7.55,-1.7885903663431093e-14,8.401315818784268e-12,1.2276576481156136e-17,-9.351029945043924e-13
0.141,7.7,4.3890596448900184e-14,5.296386164626235e-14,1.6243959097713477e-16,5.7199810928424e-17
0.141,7.85,-2.531815148941036e-15,4.0905516394900474e-12,9.825087660987544e-19,2.8711194791384037e-12
0.141,8.0,7.619822080497626e-14,3.10063015419958e-13,3.89492936015215e-17,-4.949591444129408e-14
0.161,0.5,-1.1863853070959023e-12,-6.14056977548113e-15,2.6383213116827196e-13,0.6757763975136897
0.161,0.65,4.211440701509845e-12,3.739677160373346e-14,-2.329601311630741e-12,0.6757763974964892
0.161,0.8,3.280351608774853e-11,-1.5330488216736602e-13,3.0509770135678626e-11,0.6757763975116151
0.161,0.95,-9.589455409588711e-09,1.3364344344399417e-06,-7.725475891627126e-09,0.6757741363383525
0.161,1.1,1.604247838047743e-10,0.057244494611111404,-1.8090137379387623e-10,0.5724449465543077
0.161,1.25,6.532448035704051e-13,0.11118012423679217,2.8762348452819558e-12,0.44472049695106575
0.161,1.4,-2.0389440597222044e-12,0.13614906831824652,-3.074199040599876e-12,0.34037267079143496
0.161,1.55,-1.2447227702754805e-09,0.1383802837281493,-1.160234809043213e-09,0.270166297758849
0.161,1.7,4.206219621143461e-09,0.12693852101907543,1.6326915590976053e-09,0.19216708600033966
0.161,1.85,1.209581551922023e-08,0.12393864026493925,5.567026914440651e-09,0.17705519372948014
0.161,2.0,9.506846910129015e-09,0.10945854569054707,4.424939135915726e-09,0.15194824345039007
0.161,2.15,1.608640517494387e-13,-5.96464454936857e-11,-3.713791539664752e-14,-5.5339166477791377e-11
0.161,2.3,-5.66073199334051e-14,3.633154586551091e-10,2.2523842648554093e-14,3.4006964781877357e-10
0.161,2.45,-1.1442057862299316e-12,4.031820878076309e-11,-1.3312502008825291e-12,3.3421508424314196e-11
0.161,2.6,1.6326474917339163e-13,9.970954318386446e-10,-1.4596534284473177e-17,9.043485730583375e-10
0.161,2.75,-4.111809291069318e-15,-4.795837101084351e-13,2.9559066010078296e-16,-1.5748237564195452e-13
0.161,2.9,2.865448408922548e-13,9.535115618135469e-13,2.1430344350672437e-14,4.0403317115854164e-13
0.161,3.05,1.2707671809965911e-15,8.988726389061555e-12,3.952307746657093e-18,9.031432699327916e-12
0.161,3.2,-1.4376801892541262e-15,2.238961605480785e-12,-7.968645236370805e-17,-1.3112558152072208e-12
0.161,3.35,7.373249939251967e-12,1.3313834999103704e-10,-6.74563939517816e-11,1.039645106401931e-10
0.161,3.5,-3.6090434621879555e-13,-1.2982293369786403e-11,7.542766670420765e-17,-1.2447034931629074e-11
0.161,3.65,-1.3168248543677875e-11,-7.260357986980686e-11,-1.2001356351257134e-11,-3.2109686379521346e-12
0.161,3.8,3.0753343389167244e-13,-3.9965623596830095e-13,-3.296802420698413e-14,-3.798358836948336e-12
0.161,3.95,1.1863753484140526e-12,-8.233222010773327e-12,-3.586707421043017e-14,-8.975941484056849e-12
0.161,4.1,4.386152679664396e-13,2.1350997308795807e-12,4.0218470136144407e-13,2.7987364666872747e-13
0.161,4.25,2.8789111815914755e-15,4.610965689138098e-15,-9.643208403475806e-18,1.9292677482208922e-17
0.161,4.4,-7.69540963485529e-14,-1.636412547481418e-13,-7.11377734649756e-14,2.088315358549846e-13
0.161,4.55,3.460738723356256e-11,7.823864496238181e-11,3.799223479317651e-11,2.714929423918733e-11
0.161,4.7,1.5507240493754274e-13,1.9865100195710333e-13,-3.7652539306067487e-16,-1.5081474240123086e-16
0.161,4.85,7.216211706447825e-11,1.267711699229967e-10,3.776434408600496e-11,2.349557605196025e-11
0.161,5.0,4.648457277915307e-12,2.508505632808456e-12,-4.645387357416089e-12,-2.5830406320369852e-12
0.161,5.15,-2.0759201252097968e-14,-5.616325963117924e-12,2.472396835792922e-17,4.898625328655417e-12
0.161,5.3,-3.488668170831318e-11,-7.096990115026018e-11,-3.3918277830438475e-11,-1.8325464362219665e-11
0.161,5.45,-2.453227055944837e-14,-1.6416033805826516e-14,-1.0272760541512926e-13,-7.632412224182608e-14
0.161,5.6,8.651794965588732e-12,1.1271703788290163e-11,-1.8940077969694778e-13,2.7186344338707065e-12
0.161,5.75,-1.0925493656089918e-11,-1.648294128332261e-11,-4.205521667481083e-12,-2.0358431694516086e-12
0.161,5.9,-3.2535839526602482e-12,-6.776677963400962e-12,-2.9811158246778654e-12,-2.1814449824992e-12
